base_event_id,analysis_scope,pair,threshold_bps,event_start,event_end,duration_bars,duration_minutes,status,peak_abs_spread_bps,peak_time,peak_spread_bps,start_session,start_regime,comparison_quality
15m-0001560,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-25 13:45:00+00:00,2026-06-25 14:30:00+00:00,4,60,COMPLETED,34.05820362018025,2026-06-25 14:00:00+00:00,34.05820362018025,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001561,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-25 15:00:00+00:00,2026-06-25 16:00:00+00:00,5,75,COMPLETED,43.61238166152561,2026-06-25 15:45:00+00:00,43.61238166152561,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001562,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-25 23:30:00+00:00,2026-06-26 00:15:00+00:00,4,60,COMPLETED,39.9827949542692,2026-06-25 23:45:00+00:00,39.9827949542692,US_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001563,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-26 00:45:00+00:00,2026-06-26 01:15:00+00:00,3,45,COMPLETED,30.158400774710206,2026-06-26 00:45:00+00:00,30.158400774710206,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001564,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-26 04:00:00+00:00,2026-06-26 04:00:00+00:00,1,15,COMPLETED,22.483108695400865,2026-06-26 04:00:00+00:00,22.483108695400865,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001565,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-26 07:00:00+00:00,2026-06-26 08:00:00+00:00,5,75,COMPLETED,45.59175482778018,2026-06-26 07:45:00+00:00,-45.59175482778018,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001566,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-26 14:30:00+00:00,2026-06-26 14:45:00+00:00,2,30,COMPLETED,23.63224805318731,2026-06-26 14:45:00+00:00,23.63224805318731,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001567,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-27 11:15:00+00:00,2026-06-27 11:15:00+00:00,1,15,COMPLETED,23.67858450898209,2026-06-27 11:15:00+00:00,23.67858450898209,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001568,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-27 12:30:00+00:00,2026-06-27 13:45:00+00:00,6,90,COMPLETED,33.037315223990944,2026-06-27 13:15:00+00:00,33.037315223990944,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001569,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-27 14:45:00+00:00,2026-06-27 15:30:00+00:00,4,60,COMPLETED,23.086847287295033,2026-06-27 15:00:00+00:00,23.086847287295033,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001570,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-27 16:00:00+00:00,2026-06-27 16:30:00+00:00,3,45,COMPLETED,22.51479482896995,2026-06-27 16:00:00+00:00,22.51479482896995,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001571,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-27 17:45:00+00:00,2026-06-27 17:45:00+00:00,1,15,COMPLETED,21.510929992990295,2026-06-27 17:45:00+00:00,21.510929992990295,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001572,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-27 18:15:00+00:00,2026-06-27 22:15:00+00:00,16,240,COMPLETED,27.79432201707417,2026-06-27 19:45:00+00:00,27.79432201707417,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001573,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-27 23:00:00+00:00,2026-06-27 23:15:00+00:00,2,30,COMPLETED,23.498419688603885,2026-06-27 23:15:00+00:00,23.498419688603885,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001574,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-27 23:45:00+00:00,2026-06-28 05:45:00+00:00,25,375,COMPLETED,30.265841650718247,2026-06-28 01:15:00+00:00,30.265841650718247,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001575,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-28 06:15:00+00:00,2026-06-29 01:15:00+00:00,76,1140,COMPLETED,68.8526375834501,2026-06-28 23:45:00+00:00,68.8526375834501,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001576,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-29 02:30:00+00:00,2026-06-29 02:45:00+00:00,2,30,COMPLETED,30.626049982903474,2026-06-29 02:45:00+00:00,30.626049982903474,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001577,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-29 05:30:00+00:00,2026-06-29 05:45:00+00:00,2,30,COMPLETED,28.918267088656048,2026-06-29 05:45:00+00:00,-28.918267088656048,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001578,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-29 07:00:00+00:00,2026-06-29 07:00:00+00:00,1,15,COMPLETED,22.59820681761433,2026-06-29 07:00:00+00:00,-22.59820681761433,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001579,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-29 07:30:00+00:00,2026-06-29 07:45:00+00:00,2,30,COMPLETED,30.559881764465477,2026-06-29 07:45:00+00:00,-30.559881764465477,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001580,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-29 09:30:00+00:00,2026-06-29 13:45:00+00:00,18,270,COMPLETED,43.76674487026292,2026-06-29 10:45:00+00:00,43.76674487026292,US_PREMARKET,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001581,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-29 14:30:00+00:00,2026-06-30 01:00:00+00:00,42,630,COMPLETED,54.270910090412364,2026-06-29 18:30:00+00:00,54.270910090412364,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001582,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-30 04:15:00+00:00,2026-06-30 04:15:00+00:00,1,15,COMPLETED,22.73109231728964,2026-06-30 04:15:00+00:00,-22.73109231728964,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001583,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-30 08:15:00+00:00,2026-06-30 08:15:00+00:00,1,15,COMPLETED,21.260175032400454,2026-06-30 08:15:00+00:00,21.260175032400454,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001584,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-30 08:45:00+00:00,2026-06-30 13:45:00+00:00,21,315,COMPLETED,43.54305406789933,2026-06-30 10:45:00+00:00,43.54305406789933,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001585,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-30 14:15:00+00:00,2026-06-30 15:30:00+00:00,6,90,COMPLETED,46.816941119139166,2026-06-30 14:45:00+00:00,46.816941119139166,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001586,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-30 17:45:00+00:00,2026-06-30 20:00:00+00:00,10,150,COMPLETED,33.28927120477999,2026-06-30 19:30:00+00:00,33.28927120477999,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001587,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-06-30 20:45:00+00:00,2026-07-01 02:45:00+00:00,24,360,COMPLETED,68.83318612371671,2026-07-01 02:00:00+00:00,68.83318612371671,US_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001588,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-01 07:00:00+00:00,2026-07-01 07:15:00+00:00,2,30,COMPLETED,25.072112751481146,2026-07-01 07:00:00+00:00,25.072112751481146,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001589,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-01 08:00:00+00:00,2026-07-02 06:45:00+00:00,91,1365,COMPLETED,102.05144225762817,2026-07-02 06:00:00+00:00,102.05144225762817,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001590,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-02 08:00:00+00:00,2026-07-03 02:30:00+00:00,75,1125,COMPLETED,123.97014022275148,2026-07-02 20:15:00+00:00,123.97014022275148,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001591,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-03 03:30:00+00:00,2026-07-03 03:30:00+00:00,1,15,COMPLETED,25.08827037909315,2026-07-03 03:30:00+00:00,25.08827037909315,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001592,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-03 04:00:00+00:00,2026-07-03 04:00:00+00:00,1,15,COMPLETED,26.116134150978002,2026-07-03 04:00:00+00:00,26.116134150978002,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001593,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-03 05:00:00+00:00,2026-07-03 05:00:00+00:00,1,15,COMPLETED,21.820048774227256,2026-07-03 05:00:00+00:00,21.820048774227256,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001594,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-03 05:30:00+00:00,2026-07-03 05:30:00+00:00,1,15,COMPLETED,20.03924082850276,2026-07-03 05:30:00+00:00,20.03924082850276,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001595,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-03 06:15:00+00:00,2026-07-03 06:15:00+00:00,1,15,COMPLETED,20.1156650741768,2026-07-03 06:15:00+00:00,-20.1156650741768,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001596,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-03 08:30:00+00:00,2026-07-03 11:45:00+00:00,14,210,COMPLETED,40.43914284017806,2026-07-03 11:15:00+00:00,40.43914284017806,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001597,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-03 12:15:00+00:00,2026-07-03 12:15:00+00:00,1,15,COMPLETED,20.932008687097444,2026-07-03 12:15:00+00:00,20.932008687097444,US_PREMARKET,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001598,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-03 13:45:00+00:00,2026-07-03 18:30:00+00:00,20,300,COMPLETED,37.5890224968415,2026-07-03 17:00:00+00:00,37.5890224968415,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001599,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-03 19:00:00+00:00,2026-07-06 02:45:00+00:00,222,3330,COMPLETED,57.34604001930068,2026-07-05 14:15:00+00:00,57.34604001930068,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001600,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-06 03:15:00+00:00,2026-07-06 03:30:00+00:00,2,30,COMPLETED,22.059300590411283,2026-07-06 03:15:00+00:00,22.059300590411283,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001601,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-06 04:45:00+00:00,2026-07-06 05:15:00+00:00,3,45,COMPLETED,25.33973901354986,2026-07-06 05:00:00+00:00,25.33973901354986,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001602,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-06 06:15:00+00:00,2026-07-06 06:15:00+00:00,1,15,COMPLETED,20.872933563219497,2026-07-06 06:15:00+00:00,20.872933563219497,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001603,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-06 07:45:00+00:00,2026-07-06 12:45:00+00:00,21,315,COMPLETED,49.4100389876093,2026-07-06 11:30:00+00:00,49.4100389876093,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001604,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-06 13:45:00+00:00,2026-07-06 14:30:00+00:00,4,60,COMPLETED,34.15176838891602,2026-07-06 13:45:00+00:00,34.15176838891602,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001605,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-06 16:15:00+00:00,2026-07-06 16:15:00+00:00,1,15,COMPLETED,21.509335245273775,2026-07-06 16:15:00+00:00,21.509335245273775,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001606,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-06 17:45:00+00:00,2026-07-07 05:15:00+00:00,47,705,COMPLETED,60.585348697546934,2026-07-06 23:30:00+00:00,60.585348697546934,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001607,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-07 06:00:00+00:00,2026-07-07 06:00:00+00:00,1,15,COMPLETED,20.32916539029105,2026-07-07 06:00:00+00:00,20.32916539029105,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001608,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-07 06:45:00+00:00,2026-07-08 00:15:00+00:00,70,1050,COMPLETED,71.71536250039627,2026-07-07 15:15:00+00:00,71.71536250039627,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001609,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-08 01:30:00+00:00,2026-07-08 03:00:00+00:00,7,105,COMPLETED,39.600226287006556,2026-07-08 01:45:00+00:00,39.600226287006556,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001610,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-08 03:30:00+00:00,2026-07-08 04:30:00+00:00,5,75,COMPLETED,36.27511154941615,2026-07-08 04:15:00+00:00,36.27511154941615,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001611,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-08 05:00:00+00:00,2026-07-08 05:15:00+00:00,2,30,COMPLETED,26.016946173048165,2026-07-08 05:00:00+00:00,26.016946173048165,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001612,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-08 05:45:00+00:00,2026-07-08 06:30:00+00:00,4,60,COMPLETED,34.247560940512784,2026-07-08 06:15:00+00:00,34.247560940512784,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001613,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-08 07:15:00+00:00,2026-07-08 07:15:00+00:00,1,15,COMPLETED,24.99740356481604,2026-07-08 07:15:00+00:00,24.99740356481604,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001614,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-08 08:00:00+00:00,2026-07-08 13:30:00+00:00,22,330,COMPLETED,78.0042242975338,2026-07-08 10:00:00+00:00,78.0042242975338,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001615,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-08 16:30:00+00:00,2026-07-08 16:45:00+00:00,2,30,COMPLETED,22.99251001567798,2026-07-08 16:45:00+00:00,22.99251001567798,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001616,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-08 23:30:00+00:00,2026-07-08 23:45:00+00:00,2,30,COMPLETED,34.88968701898347,2026-07-08 23:30:00+00:00,34.88968701898347,US_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001617,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-09 00:15:00+00:00,2026-07-09 03:15:00+00:00,13,195,COMPLETED,38.832209552723555,2026-07-09 03:00:00+00:00,38.832209552723555,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001618,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-09 03:45:00+00:00,2026-07-09 04:45:00+00:00,5,75,COMPLETED,24.604349548572486,2026-07-09 04:00:00+00:00,24.604349548572486,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001619,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-09 07:45:00+00:00,2026-07-09 12:00:00+00:00,17,255,COMPLETED,53.68121058097083,2026-07-09 10:30:00+00:00,53.68121058097083,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001620,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-09 19:30:00+00:00,2026-07-09 19:30:00+00:00,1,15,COMPLETED,21.178506398751242,2026-07-09 19:30:00+00:00,21.178506398751242,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001621,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-09 21:00:00+00:00,2026-07-09 21:00:00+00:00,1,15,COMPLETED,21.718333893527806,2026-07-09 21:00:00+00:00,21.718333893527806,US_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001622,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-09 21:30:00+00:00,2026-07-09 21:45:00+00:00,2,30,COMPLETED,24.133569277254715,2026-07-09 21:45:00+00:00,24.133569277254715,US_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001623,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-09 22:15:00+00:00,2026-07-09 22:30:00+00:00,2,30,COMPLETED,28.636682501193373,2026-07-09 22:15:00+00:00,28.636682501193373,US_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001624,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-09 23:00:00+00:00,2026-07-10 00:45:00+00:00,8,120,COMPLETED,35.89825150198136,2026-07-09 23:30:00+00:00,35.89825150198136,US_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001625,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-10 01:15:00+00:00,2026-07-10 01:45:00+00:00,3,45,COMPLETED,35.74334146894397,2026-07-10 01:30:00+00:00,35.74334146894397,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001626,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-10 07:00:00+00:00,2026-07-10 07:00:00+00:00,1,15,COMPLETED,22.64539372105117,2026-07-10 07:00:00+00:00,-22.64539372105117,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001627,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-10 08:00:00+00:00,2026-07-10 14:45:00+00:00,27,405,COMPLETED,78.44907115503273,2026-07-10 11:15:00+00:00,78.44907115503273,KRX_OFFICIAL_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001628,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-10 15:30:00+00:00,2026-07-11 13:30:00+00:00,88,1320,COMPLETED,58.89200849140526,2026-07-10 16:15:00+00:00,58.89200849140526,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001629,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-11 14:00:00+00:00,2026-07-14 23:30:00+00:00,324,4860,COMPLETED,233.3608337682894,2026-07-14 03:15:00+00:00,233.3608337682894,KRX_HOLIDAY_OR_WEEKEND,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001630,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-15 00:00:00+00:00,2026-07-15 00:30:00+00:00,3,45,COMPLETED,41.12600155995146,2026-07-15 00:00:00+00:00,41.12600155995146,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001631,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-15 02:45:00+00:00,2026-07-15 02:45:00+00:00,1,15,COMPLETED,20.254986996579877,2026-07-15 02:45:00+00:00,20.254986996579877,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001632,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-15 05:00:00+00:00,2026-07-15 05:45:00+00:00,4,60,COMPLETED,25.740025740024773,2026-07-15 05:00:00+00:00,25.740025740024773,KRX_REGULAR_EARLIER,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001633,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-15 06:15:00+00:00,2026-07-15 12:45:00+00:00,27,405,COMPLETED,69.19099200573449,2026-07-15 11:00:00+00:00,69.19099200573449,PRE_CLOSE_BASELINE,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001634,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-15 13:15:00+00:00,2026-07-15 14:00:00+00:00,4,60,COMPLETED,35.206377684111374,2026-07-15 14:00:00+00:00,35.206377684111374,US_PREMARKET,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001635,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-15 14:30:00+00:00,2026-07-15 21:15:00+00:00,27,405,COMPLETED,74.00301493764582,2026-07-15 15:45:00+00:00,74.00301493764582,US_REGULAR,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001636,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-15 21:45:00+00:00,2026-07-16 01:45:00+00:00,17,255,COMPLETED,68.99374378764067,2026-07-15 23:45:00+00:00,68.99374378764067,US_AFTER_HOURS,PRE_GATE_REGIME,ALLOW_ONE_MISSING_15M_BAR
15m-0001637,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-16 02:30:00+00:00,2026-07-16 02:30:00+00:00,1,15,COMPLETED,24.878905328164763,2026-07-16 02:30:00+00:00,24.878905328164763,KRX_REGULAR_EARLIER,GATE_REGIME_20260716_19,ALLOW_ONE_MISSING_15M_BAR
15m-0001638,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-16 03:15:00+00:00,2026-07-16 03:15:00+00:00,1,15,COMPLETED,22.914279762523933,2026-07-16 03:15:00+00:00,22.914279762523933,KRX_REGULAR_EARLIER,GATE_REGIME_20260716_19,ALLOW_ONE_MISSING_15M_BAR
15m-0001639,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-16 04:00:00+00:00,2026-07-17 15:30:00+00:00,142,2130,COMPLETED,77.75524002704569,2026-07-17 03:30:00+00:00,77.75524002704569,KRX_REGULAR_EARLIER,GATE_REGIME_20260716_19,ALLOW_ONE_MISSING_15M_BAR
15m-0001640,ALL_FIVE_TRADE_CLOSE_15M,binance/hyperliquid,20,2026-07-17 16:00:00+00:00,2026-07-17 16:00:00+00:00,1,15,COMPLETED,21.51071399023669,2026-07-17 16:00:00+00:00,21.51071399023669,KRX_HOLIDAY_OR_WEEKEND,GATE_REGIME_20260716_19,ALLOW_ONE_MISSING_15M_BAR
